episode,reward,avg100,loss,epsilon,eval_mean,eval_std
274,43.0,26.94,1.0646741903105448,0.990958,nan,nan
275,40.0,27.08,1.13367058634758,0.990925,69.9,7.738862965578341
276,22.0,27.16,1.1025734896009618,0.990892,nan,nan
277,16.0,27.15,1.2553164698183537,0.990859,nan,nan
278,27.0,26.78,1.1306484076711867,0.990826,nan,nan
279,23.0,26.81,1.0802876068198162,0.990793,nan,nan
280,37.0,26.98,1.068067905870644,0.99076,nan,nan
281,21.0,26.9,1.0797333802495683,0.990727,nan,nan
282,15.0,26.83,1.0936772545178732,0.990694,nan,nan
283,20.0,26.32,1.031942719221115,0.990661,nan,nan
284,48.0,26.44,1.045242477208376,0.990628,nan,nan
285,83.0,26.49,1.0347228861716857,0.990595,nan,nan
286,22.0,26.43,1.1569797166369178,0.990562,nan,nan
287,28.0,26.5,1.0402677378484182,0.990529,nan,nan
288,35.0,26.54,1.0958140454121998,0.990496,nan,nan
289,15.0,25.85,1.0044815083344778,0.990463,nan,nan
290,59.0,26.08,1.1548539516279253,0.99043,nan,nan
291,9.0,25.73,1.002007050646676,0.990397,nan,nan
292,127.0,26.76,1.0378713279258547,0.990364,nan,nan
293,15.0,26.62,0.915124523639679,0.990331,nan,nan
294,40.0,26.77,1.0463183104991913,0.990298,nan,nan
295,25.0,26.7,1.034611599445343,0.990265,nan,nan
296,16.0,26.77,1.1090079471468925,0.990232,nan,nan
297,12.0,26.54,1.178854689002037,0.990199,nan,nan
298,14.0,25.97,1.1574011615344457,0.990166,nan,nan
299,13.0,25.74,1.0701155433287988,0.990133,nan,nan
300,24.0,25.81,1.1324495524168015,0.9901,65.6,17.083325203250098
301,25.0,25.63,1.1830429768562316,0.990067,nan,nan
302,24.0,25.65,1.1540862520535786,0.990034,nan,nan
303,16.0,25.44,1.2376725524663925,0.990001,nan,nan
304,12.0,25.43,1.1397809609770775,0.989968,nan,nan
305,19.0,25.5,1.154185335887106,0.989935,nan,nan
306,16.0,25.46,0.9145376905798912,0.989902,nan,nan
307,12.0,25.24,1.0086979667345684,0.989869,nan,nan
308,22.0,25.22,1.2442049898884513,0.989836,nan,nan
309,33.0,25.32,1.1336801738450022,0.989803,nan,nan
310,78.0,25.75,1.0959810874400995,0.98977,nan,nan
311,15.0,25.75,1.1776818950970969,0.989737,nan,nan
312,13.0,25.73,1.2992496398779063,0.989704,nan,nan
