episode,reward,avg100,loss,epsilon,eval_mean,eval_std
310,500.0,318.7,0.03633617820090149,0.8481,nan,nan
311,500.0,322.36,0.04723534850613214,0.84761,nan,nan
312,500.0,326.01,0.04246255574736278,0.84712,nan,nan
313,500.0,329.76,0.04410634693515021,0.84663,nan,nan
314,500.0,333.53,0.037952308896696194,0.84614,nan,nan
315,500.0,336.3,0.021501245416118763,0.84565,nan,nan
316,500.0,339.74,0.013938258398673497,0.84516,nan,nan
317,500.0,343.34,0.005280858015292324,0.84467,nan,nan
318,500.0,346.97,0.004318613386130892,0.84418,nan,nan
319,500.0,350.53,0.00670424958714284,0.84369,nan,nan
320,131.0,350.39,0.006139671682817364,0.8432,nan,nan
321,181.0,349.28,0.019757292416713392,0.8427100000000001,nan,nan
322,131.0,348.54,0.014364562665631297,0.84222,nan,nan
323,500.0,351.94,0.028859289015410468,0.84173,nan,nan
324,133.0,351.04,0.025808356892268517,0.84124,nan,nan
325,135.0,347.6,0.014369105478679691,0.84075,149.2,62.031927263305306
326,29.0,345.82,0.02873507115572434,0.84026,nan,nan
327,124.0,345.31,0.037055011809570715,0.83977,nan,nan
328,126.0,344.8,0.04618174428608091,0.83928,nan,nan
329,123.0,344.11,0.07127318237113153,0.83879,nan,nan
330,134.0,343.11,0.06798035026798997,0.8383,nan,nan
331,133.0,342.8,0.09800538119923015,0.8378099999999999,nan,nan
332,149.0,341.38,0.09237178609059536,0.8373200000000001,nan,nan
333,135.0,340.98,0.09334377113005353,0.83683,nan,nan
334,500.0,344.14,0.10597428907663561,0.83634,nan,nan
335,500.0,347.51,0.11704063729313202,0.83585,nan,nan
336,500.0,351.02,0.11129947035713121,0.83536,nan,nan
337,500.0,354.52,0.09358257591444999,0.83487,nan,nan
338,500.0,357.57,0.12358284536981955,0.83438,nan,nan
339,500.0,361.07,0.10101603398518637,0.83389,nan,nan
340,500.0,364.62,0.10082699125772342,0.8334,nan,nan
341,188.0,364.79,0.13344027811136255,0.83291,nan,nan
342,500.0,368.3,0.11452726928587072,0.8324199999999999,nan,nan
343,500.0,371.74,0.11888600379880518,0.8319300000000001,nan,nan
344,500.0,375.23,0.12257260110741482,0.83144,nan,nan
345,263.0,376.42,0.11988074468477973,0.83095,nan,nan
346,130.0,376.28,0.18086667189088004,0.83046,nan,nan
347,54.0,375.12,0.1621242551396049,0.82997,nan,nan
348,220.0,374.81,0.14589097329457715,0.82948,nan,nan
349,43.0,373.44,0.11582734601485521,0.82899,nan,nan
350,426.0,375.75,0.1613892594567159,0.8285,167.4,147.37584605355113
351,266.0,376.92,0.1751796539533267,0.82801,nan,nan
352,500.0,380.39,0.141806583378464,0.82752,nan,nan
353,500.0,383.73,0.17961364518105985,0.82703,nan,nan
354,181.0,383.75,0.13805853208406052,0.82654,nan,nan
355,500.0,385.96,0.1868714236333035,0.82605,nan,nan
356,500.0,388.89,0.1455887621808797,0.8255600000000001,nan,nan
357,500.0,389.25,0.15449354824679903,0.82507,nan,nan
358,500.0,391.81,0.1260442072225269,0.82458,nan,nan
359,500.0,393.7,0.09314118572557345,0.82409,nan,nan
360,500.0,396.72,0.07122213665698655,0.8236,nan,nan
361,500.0,397.9,0.0801436394394841,0.82311,nan,nan
362,500.0,400.28,0.09228272146498784,0.82262,nan,nan
363,500.0,403.46,0.07415811034874059,0.82213,nan,nan
364,500.0,403.46,0.10237301414087414,0.82164,nan,nan
365,500.0,403.46,0.07666861692559905,0.82115,nan,nan
366,500.0,403.46,0.06819423395302146,0.82066,nan,nan
367,500.0,403.46,0.07626449922192842,0.8201700000000001,nan,nan
368,500.0,403.49,0.06025671218521893,0.81968,nan,nan
369,500.0,403.6,0.09424481011764146,0.81919,nan,nan
370,500.0,403.87,0.060885522784665226,0.8187,nan,nan
371,500.0,403.87,0.03695375495706685,0.81821,nan,nan
372,324.0,402.11,0.015095631142483197,0.81772,nan,nan
373,500.0,403.25,0.013390832844888791,0.81723,nan,nan
374,500.0,403.25,0.02587387879565358,0.81674,nan,nan
375,326.0,402.48,0.004875220048764115,0.81625,327.4,70.01028495871161
376,500.0,403.08,0.022611555195297114,0.81576,nan,nan
377,416.0,402.94,0.015209711348478986,0.8152699999999999,nan,nan
378,500.0,403.28,0.015512516027316452,0.8147800000000001,nan,nan
379,500.0,404.49,0.017760915753548035,0.81429,nan,nan
380,500.0,404.49,0.019741661786683837,0.8138,nan,nan
